repo_name,CommitCount,DaysActive,AuthorCount,TimezoneCount,SponsoredAuthorCount,PercentageSponsoredAuthors,NumberPRs,NumberIssues,NumberPRComments,NumberIssueComments,PRCommentsPositive,PRCommentsNegative,IssueCommentsPositive,IssueCommentsNegative,PRCommentsNegativeRatio,IssueCommentsNegativeRatio,PRCommentsToxicityPercentage,IssueCommentsToxicityPercentage,BusFactorNumber,commitCentrality_Density,commitCentrality_Community Count,commitCentrality_TFN,commitCentrality_TFC,commitCentrality_NumberHighCentralityAuthors,commitCentrality_PercentageHighCentralityAuthors,AuthorActiveDays_mean,AuthorActiveDays_stdev,AuthorCommitCount_mean,AuthorCommitCount_stdev,commitCentrality_Centrality_mean,commitCentrality_Centrality_stdev,commitCentrality_Centrality_count,commitCentrality_Betweenness_mean,commitCentrality_Betweenness_count,commitCentrality_Closeness_mean,commitCentrality_Closeness_count,PRParticipantsCount_mean,PRParticipantsCount_stdev,IssueParticipantCount_mean,IssueParticipantCount_stdev,PRCommentsCount_mean,IssueCommentsCount_mean,PRDuration_mean,IssueDuration_mean,NumberReleases,ACCL,RPCPR,RPCIssue,FirstCommitDate,LastCommitDate,NumberActiveExperiencedDevs,SponsoredTFC,ExperiencedTFC
gs-handling-form-submission,197,4564,24,8,11,0.4583333333333333,27,11,21,17,10,0,11,0,0.0,0.0,0,0,1.0,0.11594202898550725,7,24,0.0,0,0.0,231.875,410.2043300494332,8.208333333333334,18.227974598704446,0.11594202898550725,0.08374668040749161,24,0.028326745718050064,24,0.21211002946686114,24,1.4444444444444444,0.9740215340114143,1.9090909090909092,1.1361818036340359,0.7777777777777778,1.5454545454545454,175.74074074074073,988.0909090909091,,214.4187675070028,0,0,2013-07-17,2026-01-15,0,13.705583756345177,83.24873096446701
gs-integration,217,4608,24,8,10,0.4166666666666667,29,6,30,13,17,0,7,1,0.0,0.0,0,0,1.0,0.11231884057971014,7,24,0.0,0,0.0,247.08333333333334,433.5005056580639,9.041666666666666,21.716511783847125,0.11231884057971014,0.09924235603630886,24,0.03260869565217391,24,0.22193207989825728,24,1.7586206896551724,0.9876079475824802,2.1666666666666665,0.752772652709081,1.0344827586206897,2.1666666666666665,201.0344827586207,50.5,,128.82820512820513,0,0,2013-06-25,2026-02-06,0,12.903225806451612,84.33179723502305
gs-managing-transactions,209,4556,21,7,11,0.5238095238095238,26,4,15,11,5,0,2,5,0.0,0.25,0,0,1.0,0.14761904761904762,5,21,0.0,0,0.0,274.23809523809524,470.4804889431553,9.952380952380953,22.11668191767515,0.14761904761904762,0.09934308037829118,21,0.034837092731829576,21,0.2425184619302266,21,1.1923076923076923,0.8952868040680939,1.5,0.5773502691896257,0.5769230769230769,2.75,101.3076923076923,383.75,,448.6212121212121,0,0,2013-07-11,2025-12-31,0,19.138755980861244,84.688995215311
gs-messaging-jms,248,4654,35,10,15,0.42857142857142855,34,20,31,26,16,3,11,5,0.058823529411764705,0.15,0,0,1.0,0.0957983193277311,7,35,0.0,0,0.0,140.9142857142857,365.3682567290296,7.085714285714285,19.35332685881685,0.09579831932773109,0.07145618959537933,35,0.015380697733638909,35,0.19153686355822497,35,1.6764705882352942,0.9445405564321195,1.75,0.6386663736585051,0.9117647058823529,1.3,146.61764705882354,532.1,,123.07133995037222,0,0,2013-04-19,2026-01-15,0,20.967741935483872,73.38709677419355
gs-messaging-rabbitmq,236,4642,27,9,16,0.5925925925925926,29,20,38,40,22,2,11,8,0.0,0.05,0,0,1.0,0.11396011396011396,7,27,0.0,0,0.0,264.3703703703704,564.6645803652716,8.74074074074074,21.81494299538135,0.11396011396011396,0.1047796534241032,27,0.026438746438746438,27,0.2636874251702558,27,2.1379310344827585,0.8334154310955476,1.8,0.8335087534664907,1.3103448275862069,2,229.55172413793105,329.35,,224.98881578947368,0,0,2013-05-01,2026-01-15,0,16.52542372881356,82.62711864406779
gs-messaging-redis,234,4642,25,9,10,0.4,27,12,24,28,10,2,10,3,0.0,0.0,0,0,1.0,0.08666666666666667,9,25,0.0,0,0.0,233.2,466.53599360963926,9.36,22.4793979753314,0.08666666666666667,0.08498365855987974,25,0.019855072463768116,25,0.16851996076598008,25,1.8148148148148149,1.5200464830199472,2.75,1.9128750375000738,0.8888888888888888,2.3333333333333335,109.07407407407408,449.9166666666667,,177.08630952380952,0,0,2013-05-01,2026-01-15,0,13.675213675213676,79.05982905982906
gs-messaging-stomp-websocket,188,4539,32,10,16,0.5,47,47,72,123,31,3,48,20,0.0,0.0425531914893617,0,0,1.0,0.07862903225806452,9,32,0.0,0,0.0,200.09375,446.48226200181574,5.875,13.02045537085843,0.07862903225806452,0.07233453475528756,32,0.02291666666666667,32,0.20173451768128298,32,1.7872340425531914,1.041240276592545,2.617021276595745,1.294691359718126,1.5319148936170213,2.617021276595745,120.87234042553192,421.93617021276594,,194.32452574525743,0,0,2013-08-12,2026-01-15,0,27.659574468085108,78.19148936170212
gs-multi-module,97,3298,18,10,7,0.3888888888888889,28,35,20,67,16,0,13,15,0.0,0.08571428571428572,0,0,1.0,0.08496732026143791,9,18,0.0,0,0.0,261.3888888888889,418.7801808458479,5.388888888888889,7.747021354642121,0.08496732026143791,0.0951120098181698,18,0.020016339869281044,18,0.1532125755828178,18,2.0357142857142856,0.6372477195601849,2.0285714285714285,0.8219673059804997,0.7142857142857143,1.9142857142857144,57.714285714285715,146.54285714285714,,166.47761194029852,0,0,2017-01-25,2026-02-06,0,36.08247422680412,80.41237113402062
gs-producing-web-service,175,4420,26,10,13,0.5,27,24,46,56,31,5,18,12,0.037037037037037035,0.08333333333333333,0,0,1.0,0.09538461538461539,11,26,0.0,0,0.0,230.96153846153845,526.011671411898,6.730769230769231,13.855129569391092,0.09538461538461539,0.09334798419808622,26,0.011410256410256411,26,0.16512904717115243,26,2.2962962962962963,0.8688991627258913,2.4166666666666665,1.6129008882638507,1.7037037037037037,2.3333333333333335,210.25925925925927,215.66666666666666,,167.1444099378882,0,0,2013-10-29,2025-12-05,0,21.142857142857142,76.57142857142857
gs-reactive-rest-service,179,4434,26,9,14,0.5384615384615384,17,12,13,31,7,0,7,12,0.0,0.16666666666666666,0,0,1.0,0.10153846153846154,9,26,0.0,0,0.0,229.65384615384616,464.2075348210274,6.884615384615385,13.360619515806661,0.10153846153846154,0.0961537230768443,26,0.02807692307692308,26,0.24694228632237683,26,1.9411764705882353,0.5557189302262113,2.5,0.9045340337332909,0.7647058823529411,2.5833333333333335,126,465.25,,146.50496277915633,0,0,2013-10-29,2025-12-19,0,26.256983240223462,77.6536312849162
gs-rest-hateoas,243,4619,29,9,15,0.5172413793103449,36,8,29,15,18,0,5,4,0.0,0.25,0,0,1.0,0.09852216748768473,7,29,0.0,0,0.0,202.93103448275863,428.3654923939271,8.379310344827585,22.53317204400064,0.09852216748768472,0.08191804440902464,29,0.0220762634555738,29,0.20738727296480625,29,1.4722222222222223,0.9996030958367171,2.5,1.1952286093343936,0.8055555555555556,1.875,104.91666666666667,342.25,,117.44252873563218,0,0,2013-05-24,2026-01-15,0,18.51851851851852,81.06995884773663
gs-rest-service,403,4682,46,11,22,0.4782608695652174,,64,,170,,,60,37,,0.109375,,0,1.0,0.08888888888888889,9,46,0.0,0,0.0,195.6086956521739,462.6304250099938,8.76086956521739,23.255283540743733,0.08888888888888889,0.08248539796785218,46,0.011440491875274484,46,0.17832205058339323,46,,,2.421875,1.5816877413418589,,2.65625,,277.25,,180.46470588235294,0,0,2013-04-12,2026-02-06,0,11.166253101736972,65.2605459057072
gs-scheduling-tasks,261,4656,26,9,14,0.5384615384615384,28,11,17,34,8,2,10,6,0.03571428571428571,0.0,0,0,1.0,0.11076923076923077,8,26,0.0,0,0.0,285.65384615384613,678.2301640185398,10.038461538461538,21.83663118565823,0.11076923076923077,0.097526327806314,26,0.021153846153846155,26,0.20736176326732256,26,1.6071428571428572,0.9940297973880049,3,0.8944271909999159,0.6071428571428571,3.090909090909091,100.21428571428571,353.54545454545456,,242.41176470588238,0,0,2013-04-17,2026-01-15,0,13.793103448275861,76.24521072796935
gs-securing-web,289,4615,45,12,24,0.5333333333333333,63,37,52,78,35,0,24,16,0.0,0.08108108108108109,0,0,1.0,0.08484848484848485,9,45,0.0,0,0.0,168.17777777777778,433.79117770948943,6.4222222222222225,18.251387106549775,0.08484848484848485,0.07621418866897635,45,0.012684989429175475,45,0.18427684438817835,45,1.6984126984126984,0.9610968303222649,2.135135135135135,1.1585949863271212,0.8253968253968254,2.108108108108108,72.03174603174604,338.2162162162162,,287.6474358974359,0,0,2013-05-19,2026-01-06,0,17.647058823529413,72.31833910034602
gs-service-registration-and-discovery,241,4654,27,8,13,0.48148148148148145,29,13,28,30,14,1,11,5,0.0,0.0,0,0,1.0,0.09686609686609686,10,27,0.0,0,0.0,289.037037037037,554.6075175973533,8.925925925925926,21.076647532875604,0.09686609686609687,0.10084439265788792,27,0.03566951566951567,27,0.24965302027899647,27,1.6551724137931034,1.203443335628631,3,1.35400640077266,0.9655172413793104,2.3076923076923075,176.93103448275863,1026.4615384615386,,149.8,0,0,2013-04-19,2026-01-15,0,11.618257261410788,76.34854771784232
gs-serving-web-content,212,4522,28,11,11,0.39285714285714285,44,22,48,66,32,3,17,23,0.022727272727272728,0.09090909090909091,0,0,1.0,0.10582010582010581,7,28,0.0,0,0.0,223.07142857142858,435.01476591128096,7.571428571428571,17.37053395078717,0.10582010582010581,0.0791885161221998,28,0.015873015873015872,28,0.18409697293710578,28,1.8863636363636365,0.9933712646058416,2.5,1.7660825629193044,1.0909090909090908,3,275.6818181818182,148.54545454545453,,447.6306818181818,0,0,2013-07-16,2025-12-03,0,14.150943396226415,77.83018867924528
gs-spring-boot-docker,202,3964,36,12,18,0.5,59,61,103,134,62,9,45,30,0.01694915254237288,0.09836065573770492,0,0,1.0,0.10793650793650794,7,36,0.0,0,0.0,184.05555555555554,477.3832209897408,5.611111111111111,14.644897263996626,0.10793650793650793,0.08749473583128267,36,0.02777777777777778,36,0.28004461304340256,36,2.169491525423729,0.8336157713463008,2.1147540983606556,0.950409747700743,1.7457627118644068,2.19672131147541,274.47457627118644,323.6393442622951,,213.11654108100277,0,0,2015-03-31,2026-02-06,0,19.306930693069308,73.76237623762376
gs-spring-boot,270,4573,48,11,19,0.3958333333333333,,47,,109,,,39,15,,0.06382978723404255,,0,1.0,0.07890070921985816,10,48,0.0,0,0.0,157.6875,392.0128176503004,5.625,16.11610137112122,0.07890070921985816,0.06770467694099377,48,0.03393848288621647,48,0.23979006201544897,48,,,2.276595744680851,1.3465273800405582,,2.297872340425532,,182.5531914893617,,270.651376146789,0,0,2013-07-30,2026-02-06,0,15.925925925925927,73.70370370370371
gs-spring-cloud-loadbalancer,55,2325,13,8,7,0.5384615384615384,11,5,10,6,5,1,4,0,0.0,0.0,0,0,1.0,0.1282051282051282,5,13,0.0,0,0.0,254.3846153846154,429.49845526721407,4.230769230769231,3.9190527374576574,0.1282051282051282,0.08750254371556954,13,0.07226107226107226,13,0.18945185983725538,13,2.090909090909091,0.9438798074485389,1.8,0.8366600265340756,0.9090909090909091,1.2,467.6363636363636,408,,140.91666666666669,0,0,2019-09-25,2026-02-06,0,38.18181818181819,56.36363636363636
gs-spring-cloud-stream,25,2275,11,5,8,0.7272727272727273,8,3,4,1,2,0,0,1,0.0,0.3333333333333333,0,0,1.0,0.2,6,11,0.0,0,0.0,109.9090909090909,211.78973277543676,2.272727272727273,2.1489955370316194,0.2,0.1949358868961793,11,0.0,11,0.2,11,1.625,1.5979898086569353,1.3333333333333333,0.5773502691896257,0.5,0.3333333333333333,334.625,943,,114.375,0,0,2019-10-24,2026-01-15,0,56.00000000000001,40.0
gs-spring-data-reactive-redis,129,4461,13,6,5,0.38461538461538464,13,10,8,10,2,0,1,0,0.0,0.0,0,0,1.0,0.1282051282051282,8,13,0.0,0,0.0,230.15384615384616,479.44878874144734,9.923076923076923,16.98264574235288,0.1282051282051282,0.15067511889157895,13,0.026806526806526808,13,0.20628561253561256,13,1,1.1547005383792515,2.3,0.6749485577105528,0.6153846153846154,1,382.38461538461536,906.2,,145.8375,0,0,2013-10-29,2026-01-15,0,17.05426356589147,85.27131782945736
gs-tanzu-observability,35,1821,10,6,6,0.6,10,,8,,3,1,,,0.0,,0,,,0.1111111111111111,6,10,0.0,0,0.0,115.3,233.08751336974035,3.5,1.9578900207451218,0.1111111111111111,0.11712139482105108,10,0.005555555555555555,10,0.12555555555555556,10,1.5,1.4337208778404378,,,0.8,,76.6,,,0,0,,2021-01-20,2026-01-15,,,
gs-testing-restdocs,70,3229,16,9,8,0.5,20,3,18,6,10,1,2,1,0.05,0.0,0,0,1.0,0.13333333333333333,7,16,0.0,0,0.0,201.75,417.54097603309145,4.375,5.136470902607483,0.13333333333333333,0.10610965676722953,16,0.016071428571428573,16,0.17517361111111113,16,1.65,1.0894228312566052,2,0.0,0.9,2,318.75,67.66666666666667,,109.36111111111111,0,0,2017-03-14,2026-01-15,0,42.857142857142854,58.57142857142858
gs-uploading-files,267,4634,37,12,15,0.40540540540540543,56,53,61,89,45,1,32,15,0.0,0.05660377358490566,0,0,1.0,0.09009009009009009,8,37,0.0,0,0.0,287.3783783783784,613.9654962867463,7.216216216216216,20.729923534102333,0.09009009009009009,0.07273247028980026,37,0.024667524667524667,37,0.20014708945480278,37,1.8035714285714286,0.9801603367379674,2.0754716981132075,1.1577341365418783,1.0892857142857142,1.679245283018868,207.17857142857142,554.0377358490566,,131.7303370786517,0,0,2013-04-23,2025-12-31,0,8.614232209737828,85.0187265917603
gs-validating-form-input,240,4637,28,8,14,0.5,35,15,37,18,22,4,6,5,0.02857142857142857,0.13333333333333333,0,0,1.0,0.09259259259259259,7,28,0.0,0,0.0,175.10714285714286,388.1651366112408,8.571428571428571,21.9214567159727,0.09259259259259259,0.09044140319274037,28,0.018925518925518928,28,0.2095750165113105,28,1.5714285714285714,1.1703622939755296,1.6,0.7367883976130072,1.0571428571428572,1.2,103.34285714285714,165.4,,138.12087087087087,0,0,2013-05-06,2026-01-15,0,11.25,84.58333333333333
gs-vault-config,143,4461,22,8,13,0.5909090909090909,21,6,13,5,7,0,3,0,0.0,0.0,0,0,1.0,0.09523809523809523,11,22,0.0,0,0.0,156.4090909090909,384.5822296232515,6.5,14.33527118683145,0.09523809523809523,0.1119180288367625,22,0.012121212121212123,22,0.17376594444263618,22,1.1904761904761905,1.0779168622415933,1.5,0.5477225575051661,0.6190476190476191,0.8333333333333334,84.42857142857143,536.5,,185.3846153846154,0,0,2013-10-29,2026-01-15,0,18.88111888111888,78.32167832167832
tut-rest,105,2575,21,10,10,0.47619047619047616,69,84,86,178,63,5,78,19,0.014492753623188406,0.03571428571428571,0,0,1.0,0.10952380952380952,8,21,0.0,0,0.0,171.71428571428572,413.42727811032773,5,7.436396977031283,0.10952380952380954,0.09568051998584615,21,0.007268170426065162,21,0.14954125239839525,21,1.9855072463768115,0.9313613316504914,2.261904761904762,1.2035994972816204,1.2463768115942029,2.119047619047619,101.2463768115942,385.3095238095238,,226.5009798798014,0,0,2014-05-14,2021-06-02,0,31.428571428571427,48.57142857142857
netflix-dgs-example-java,108,417,4,2,1,0.25,6,,0,,0,0,,,0.0,,0,,,0.6666666666666666,1,1,99.07407407407408,3,0.75,136,190.22267653112934,27,44.78839135311738,0.6666666666666666,0.2721655269759087,4,0.16666666666666666,4,0.775,4,1,0.6324555320336759,,,0,,184.66666666666666,,,0,0,,2022-04-02,2023-05-24,,,
examples-java,7,900,2,2,1,0.5,2,2,2,2,1,0,1,0,0.0,0.0,0,0,1.0,0,2,2,0.0,0,0.0,17.5,23.33452377915607,3.5,2.1213203435596424,0.0,0.0,2,0.0,2,0.0,2,1.5,0.7071067811865476,2,1.4142135623730951,1,1,730,1039.5,,149.5,0,0,2016-11-24,2019-05-14,0,28.57142857142857,0.0
tensorflow-example-java,20,411,2,2,1,0.5,,7,,41,,,16,8,,0.14285714285714285,,0,,1.0,1,0,100.0,2,1.0,206.5,290.62088706767105,10,8.48528137423857,1.0,0.0,2,0.0,2,1.0,2,,,2.4285714285714284,0.7867957924694432,,5.857142857142857,,1482.857142857143,,,,0,2018-03-04,2019-04-20,,,
tensorflow-java-examples-spring,28,411,3,2,1,0.3333333333333333,1,1,0,4,0,0,4,0,0.0,0.0,0,0,0.8,0.6666666666666666,1,2,60.71428571428571,1,0.3333333333333333,140.66666666666666,235.01560231893825,9.333333333333334,8.020806277010642,0.6666666666666666,0.28867513459481287,3,0.3333333333333333,3,0.7777777777777778,3,2,0,4,0,0,4,0,2494,,222.375,0,0,2018-03-05,2019-04-20,0,3.571428571428571,60.71428571428571
syok_with_java,12,0,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,1,0,12,0,,,,,,,,,,,,,,,,,,,,2018-12-08,2018-12-09,,,
Moxtra-Java-Sample-Code,6,0,2,1,2,1.0,,,,,,,,,,,,,,,,,,,,1,0.0,3,1.4142135623730951,,,,,,,,,,,,,,,,,,,,2014-09-09,2014-09-10,,,
java-application,5,678,2,1,1,0.5,6,,3,,0,0,,,0.0,,0,,,1.0,1,0,100.0,2,1.0,340,479.4183976444792,2.5,2.1213203435596424,1.0,0.0,2,0.0,2,1.0,2,1.1666666666666667,0.408248290463863,,,0.5,,246.16666666666666,,,0,0,,2022-12-29,2024-11-07,,,
telegram-bot,8,50,1,1,0,0.0,1,11,0,40,0,0,4,13,0.0,0.09090909090909091,0,0,0.96875,0,1,0,100.0,1,1.0,51,0,8,0,1,0,1,0.0,1,0.0,1,1,0,3.4545454545454546,4.655397649259113,0,3.6363636363636362,3811,3181.6363636363635,,261.7125,0,0,2014-01-13,2014-03-04,0,0.0,0.0
JavaTutorialProjects,3,0,1,1,0,0.0,,,,,,,,,,,,,,,,,,,,1,0,3,0,,,,,,,,,,,,,,,,,,,,2018-04-23,2018-04-24,,,
ThinkingInJava,68,305,2,1,0,0.0,,,,,,,,,,,,,,1.0,1,0,100.0,2,1.0,153.5,215.667568261897,34,24.041630560342615,1.0,0.0,2,0.0,2,1.0,2,,,,,,,,,,,,,2019-07-14,2020-05-14,,,
demo-java,18,962,1,2,0,0.0,15,1,8,1,2,0,0,1,0.0,1.0,0,0,0.9411764705882353,0,1,0,100.0,1,1.0,963,0,18,0,1,0,1,0.0,1,0.0,1,1.4666666666666666,0.5163977794943222,3,0,0.5333333333333333,1,369.2,288,,94.4375,0,0,2018-02-07,2020-09-26,0,0.0,100.0
timrsyncclient,19,1070,3,2,1,0.3333333333333333,,1,,0,,,0,0,,0.0,,0,,0,3,3,0.0,0,0.0,291.3333333333333,319.50951994163387,6.333333333333333,4.163331998932265,0.0,0.0,3,0.0,3,0.0,3,,,1,0,,0,,1309,,,,0,2011-05-10,2014-04-15,,,
taketoday-tutorial4j,3025,476,1,1,0,0.0,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0.6666666666666666,0,1,0,100.0,1,1.0,477,0,3025,0,1,0,1,0.0,1,0.0,1,2,0,2,0,1,0,0,0,,3.5,0,0,2022-12-10,2024-03-30,0,0.0,100.0
usb4java-examples,26,2016,2,2,0,0.0,1,3,0,2,0,0,1,0,0.0,0.0,0,0,0.6,1.0,1,0,100.0,2,1.0,1158,1214.8094500784887,13,14.142135623730951,1.0,0.0,2,0.0,2,1.0,2,1,0,1.3333333333333333,0.5773502691896257,0,0.6666666666666666,523,2172.6666666666665,,35.0,0,0,2013-04-14,2018-10-21,0,0.0,100.0
usb4java-javax-examples,8,1694,1,2,0,0.0,3,2,0,1,0,0,0,0,0.0,0.0,0,0,0.8333333333333334,0,1,0,100.0,1,1.0,1695,0,8,0,1,0,1,0.0,1,0.0,1,1,0.0,1.5,0.7071067811865476,0,0.5,893,3675.5,,43.0,0,0,2014-03-02,2018-10-21,0,0.0,100.0
visa-java-sample-code,4,84,4,1,2,0.5,,,,,,,,,,,,,,0.3333333333333333,2,4,0.0,0,0.0,1,0.0,1,0.0,0.3333333333333333,0.0,4,0.0,4,0.3333333333333333,4,,,,,,,,,,,,,2017-10-18,2018-01-11,,,
WageTracker,2,2,1,1,1,1.0,,,,,,,,,,,,,,0,1,0,100.0,1,1.0,3,0,2,0,1,0,1,0.0,1,0.0,1,,,,,,,,,,,,,2025-08-22,2025-08-25,,,
vydya-java,38,66,4,2,0,0.0,,,,,,,,,,,,,,0.5,2,2,42.10526315789473,2,0.5,10.5,8.020806277010642,9.5,7.234178138070235,0.5,0.19245008972987526,4,0.3333333333333333,4,0.625,4,,,,,,,,,,,,,2025-03-09,2025-05-15,,,
ViniLibJava,9,0,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,1,0,9,0,,,,,,,,,,,,,,,,,,,,2015-09-15,2015-09-16,,,
graphql,13,7,1,1,0,0.0,1,1,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0,1,0,100.0,1,1.0,8,0,13,0,1,0,1,0.0,1,0.0,1,1,0,1,0,1,0,214,214,,11.5,0,0,2019-03-01,2019-03-08,0,0.0,0.0
javacodesamples,11,1419,2,3,1,0.5,1,,1,,1,0,,,0.0,,0,,,1.0,1,0,100.0,2,1.0,710.5,1003.384522503711,5.5,6.363961030678928,1.0,0.0,2,0.0,2,1.0,2,2,0,,,1,,0,,,0,0,,2014-03-16,2018-02-03,,,
MLE5109-Course-samples,23,72,1,2,0,0.0,,,,,,,,,,,,,,0,1,0,100.0,1,1.0,73,0,23,0,1,0,1,0.0,1,0.0,1,,,,,,,,,,,,,2017-10-07,2017-12-18,,,
webapp_with_jetty,1,0,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,2019-05-26,2019-05-26,,,
java-examples,83,2551,1,1,0,0.0,6,2,2,0,0,0,0,0,0.0,0.0,0,0,0.5,0,1,0,100.0,1,1.0,2552,0,83,0,1,0,1,0.0,1,0.0,1,0,0.0,1,0.0,0.3333333333333333,0,898,181,,8.5,0,0,2019-01-23,2026-01-18,0,0.0,100.0
