repo_name,total_design_smells,total_impl_smells,total_code_smells,God_Class,Feature_Envy,Unutilized_Abstraction,Deficient_Encapsulation,Unexploited_Encapsulation,Multifaceted_Abstraction,Insufficient_Modularization,Hub_Like_Modularization,Cyclically_Dependent_Modularization,Broken_Hierarchy,Rebellious_Hierarchy,Missing_Hierarchy,Wide_Hierarchy,Deep_Hierarchy,Long_Method,Complex_Method,Long_Parameter_List,Magic_Number,Duplicate_Code,Empty_Catch_Clause,Long_Statement,Long_Identifier,Missing_Default,Complex_Conditional,num_classes,num_methods,total_LOC,mean_LOC,median_LOC,mean_WMC,mean_NOM,mean_FANIN,mean_FANOUT,mean_LCOM,mean_DIT,mean_method_LOC,mean_CC,max_CC,smell_density,CommitCount,DaysActive,AuthorCount,TimezoneCount,NumberPRs,NumberIssues,BusFactorNumber,commitCentrality_Density,commitCentrality_Community Count,commitCentrality_NumberHighCentralityAuthors,PRParticipantsCount_mean,IssueParticipantCount_mean,IssueCommentsCount_mean,AuthorCommitCount_mean,AuthorActiveDays_mean,commitCentrality_Centrality_mean,lone_wolf,radio_silence,org_silo,dataset_version
ViniLibJava,2,3,5,0,0,2,0,,,,,,,,,,,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,9,0,1,1,,,,,,,,,,9.0,1.0,,0,1,0,V1
graphql,29,45,74,0,0,12,0,,,,,,,,,,,0,0,0,23,0,,,,,,,,,,,,,,,,,,,,,13,7,1,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,13.0,8.0,1.0,0,0,0,V1
JavaCodeSamples,2,1,3,0,0,2,0,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,11,1419,2,3,1.0,,,1.0,1.0,2.0,2.0,,,5.5,710.5,1.0,0,0,0,V1
MLE5109-Course-samples,87,103,190,0,0,61,11,,,,,,,,,,,0,0,2,87,0,,,,,,,,,,,,,,,,,,,,,23,72,1,2,,,,0.0,1.0,1.0,,,,23.0,73.0,1.0,0,1,0,V1
webapp_with_jetty,1,5,6,0,0,1,0,,,,,,,,,,,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,1,1,,,,,,,,,,1.0,1.0,,0,1,0,V1
Java-Examples,2,0,2,0,0,2,0,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,83,2551,1,1,6.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,83.0,2552.0,1.0,0,0,0,V1
Apace-Spark-Examples,46,286,332,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,47,0,0,0,72,108,1165.0,16.18,10.0,1.72,1.5,0.39,0.39,-0.5463,0.0,8.98,1.15,3.0,284.9785,6,20,2,1,,,,1.0,1,2,,,,3,11,1.0,0,1,0,V2
Appium-cross-platform-example,11,3,14,0,0,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,10,22,189.0,18.9,12.0,3.2,2.2,0.3,0.3,0.05,0.5,5.41,1.45,6.0,74.0741,12,2237,3,4,2,4,1.0,0.3333333333333333,2,0,1.5,1.5,1,4,746.67,0.3333,1,0,0,V2
Aspose.3D-for-Java,68,259,327,0,0,64,0,0,0,0,0,0,4,0,0,0,0,0,0,0,250,0,0,9,0,0,0,69,104,1264.0,18.32,13.0,1.83,1.51,1.04,1.04,-1.0,0.06,11.31,1.21,5.0,258.7025,47,1547,14,3,7,2,1.0,0.08791208791208792,8,0,1.14,1.5,1.5,3.36,108.93,0.0879,1,0,1,V2
Java,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.0,7.0,7.0,2.0,2.0,0.0,0.0,-1.0,0.0,2.5,1.0,1.0,142.8571,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
Java-Sample-Codes,18,31,49,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,2,0,0,0,22,47,558.0,25.36,17.0,2.82,2.14,0.18,0.18,-0.5625,0.09,8.64,1.32,5.0,87.8136,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
Java-code-samples,10,9,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,20,219.0,16.85,16.0,3.38,1.54,0.31,0.31,-0.8923,0.0,9.4,2.2,6.0,86.758,2,0,1,1,,,,,0,,,,,2,1,,0,1,0,V2
Java-demo-application,14,321,335,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,309,0,0,9,0,0,1,18,107,1247.0,69.28,72.0,7.22,5.94,2.94,2.94,-0.1486,0.0,13.52,1.21,4.0,268.6447,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
Java-sample-code,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,7,90.0,45.0,45.0,7.5,3.5,0.5,0.5,-0.5,0.0,12.0,2.14,7.0,44.4444,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
Java_sample_code,24,228,252,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,5,1,209,0,3,8,0,0,1,32,118,1692.0,52.88,36.0,6.84,3.69,0.69,0.69,-0.4266,0.0,11.02,1.86,13.0,148.9362,14,51,1,1,,,,0.0,1,1,,,,14,52,1.0,0,1,0,V2
java,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7.0,7.0,7.0,2.0,2.0,0.0,0.0,-1.0,0.0,2.5,1.0,1.0,142.8571,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
java-code-samples,10,9,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,13,20,219.0,16.85,16.0,3.38,1.54,0.31,0.31,-0.8923,0.0,9.4,2.2,6.0,86.758,2,0,1,1,,,,,0,,,,,2,1,,0,1,0,V2
java-demo-application,14,321,335,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,309,0,0,9,0,0,1,18,107,1247.0,69.28,72.0,7.22,5.94,2.94,2.94,-0.1486,0.0,13.52,1.21,4.0,268.6447,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
java-examples,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,56.0,28.0,28.0,1.5,1.0,0.0,0.0,-0.5,0.0,22.0,1.5,2.0,35.7143,2,0,1,1,,,,,0,,,,,2,1,,0,1,0,V2
java-sample-code,2,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,7,90.0,45.0,45.0,7.5,3.5,0.5,0.5,-0.5,0.0,12.0,2.14,7.0,44.4444,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
java-sample-codes,18,31,49,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,1,2,0,0,0,22,47,558.0,25.36,17.0,2.82,2.14,0.18,0.18,-0.5625,0.09,8.64,1.32,5.0,87.8136,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
java-samples,14,1,15,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,23,101.0,7.21,5.0,1.64,1.64,0.0,0.0,-0.8929,0.0,2.96,1.0,1.0,148.5149,2,0,1,1,,,,,0,,,,,2,1,,0,1,0,V2
java-tutorial,3,16,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,3,6,167.0,55.67,25.0,9.67,2.0,0.0,0.0,-1.0,0.0,26.83,4.83,13.0,113.7725,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
java-tutorial-projects,1,47,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,1,0,0,0,1,5,121.0,121.0,121.0,26.0,5.0,0.0,0.0,0.6,0.0,23.2,5.2,11.0,396.6942,4,0,2,1,,,,,0,,,,,2,1,,0,1,0,V2
javaCodeSamples,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,27.0,6.75,6.5,1.0,1.0,0.5,0.5,-0.5,0.0,4.25,1.0,1.0,111.1111,4,86,1,2,,,,0.0,1,1,,,,4,87,1.0,0,1,0,V2
javaSampleCode,65,118,183,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,1,0,114,0,1,1,0,0,1,59,110,1183.0,20.05,14.0,3.51,1.86,0.0,0.0,-0.7966,0.0,9.22,1.88,9.0,154.6915,0,0,0,0,,,,,0,,,,,,,,0,1,0,V2
javaSampleCodes,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,115.0,115.0,115.0,22.0,8.0,0.0,0.0,0.625,0.0,13.25,2.75,5.0,8.6957,2,0,2,1,,,,,0,,,,,1,1,,0,1,0,V2
javaSamples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,46.0,46.0,46.0,9.0,4.0,1.0,1.0,-1.0,0.0,11.75,2.25,5.0,0.0,3,8,1,1,,,,0.0,1,1,,,,3,9,1.0,0,1,0,V2
java_sample_code,24,228,252,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,5,1,209,0,3,8,0,0,1,32,118,1692.0,52.88,36.0,6.84,3.69,0.69,0.69,-0.4266,0.0,11.02,1.86,13.0,148.9362,14,51,1,1,,,,0.0,1,1,,,,14,52,1.0,0,1,0,V2
javacodesamples,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,27.0,6.75,6.5,1.0,1.0,0.5,0.5,-0.5,0.0,4.25,1.0,1.0,111.1111,4,86,1,2,,,,0.0,1,1,,,,4,87,1.0,0,1,0,V2
javasamples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,46.0,46.0,46.0,9.0,4.0,1.0,1.0,-1.0,0.0,11.75,2.25,5.0,0.0,3,8,1,1,,,,0.0,1,1,,,,3,9,1.0,0,1,0,V2
top-spring-on-kubernetes,4,2,6,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,10,120.0,24.0,13.0,3.0,2.0,0.4,0.4,0.2,0.0,9.2,1.5,5.0,50.0,15,2079,5,3,11,6,1.0,0.3,3,0,1.27,2.5,1.83,3,86.4,0.3,1,0,1,V2
top-observing-graphql-in-action,26,46,72,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,13,0,0,0,34,178,927.0,27.26,18.0,6.35,5.24,1.47,1.47,-0.1738,0.0,4.19,1.21,3.0,77.6699,10,436,2,3,1,,1.0,0.0,2,0,2,,,5,219,0.0,1,0,0,V2
androidtv-sample-inputs,92,427,519,0,0,51,15,0,0,13,0,0,4,0,0,0,0,2,24,14,139,0,20,198,16,0,8,104,1086,11198.0,107.67,52.5,18.51,10.44,2.26,2.26,-0.1472,0.08,7.47,1.77,29.0,46.3476,216,1552,18,5,10,60,0.9903846153846154,0.24183006535947713,4,1,2.4,2.43,2.28,12,197.61,0.2418,1,0,1,V2
android-AppUsageStatistics,5,3,8,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,37,293.0,36.62,22.5,5.62,4.62,1.25,1.25,-0.1063,0.0,5.68,1.22,3.0,27.3038,22,2266,2,2,7,12,1.0,0.0,2,0,1.86,1.5,0.92,11,580,0.0,1,0,0,V2
android-play-games-in-motion,40,91,131,0,0,8,8,1,0,4,0,0,4,0,1,0,0,0,3,11,16,0,0,38,18,0,2,33,379,3554.0,107.7,59.0,17.09,11.48,2.55,2.55,0.1708,0.24,6.97,1.49,10.0,36.8599,6,19,2,2,,2,0.6666666666666666,1.0,1,2,,3.5,2.5,3,8,1.0,1,0,0,V2
android-vision,103,204,307,0,0,82,8,0,0,4,0,0,3,0,0,0,0,0,4,8,132,0,0,48,0,0,8,123,766,9191.0,74.72,27.0,11.02,6.23,1.14,1.14,-0.2131,0.02,7.92,1.77,10.0,33.4022,77,1581,21,9,41,,1.0,0.19047619047619047,4,0,2.68,,,3.67,82.38,0.1905,1,0,1,V2
easypermissions,29,79,108,0,0,15,7,0,0,2,0,0,0,0,0,0,0,0,2,10,7,0,0,58,2,0,0,30,276,2019.0,67.3,45.5,11.9,9.2,1.97,1.97,0.2146,0.23,5.3,1.29,9.0,53.4918,184,1956,31,14,,,0.0,0.15053763440860216,6,1,,,,5.94,141.97,0.1505,0,1,1,V2
android-TensorFlowCloudMachineLearningEngineStylizer,5,29,34,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,15,0,1,11,0,0,1,10,80,975.0,97.5,34.0,12.6,8.0,1.3,1.3,0.169,0.0,9.14,1.57,10.0,34.8718,2,169,2,2,,,0.0,0.0,2,0,,,,1,1,0.0,0,1,0,V2
sceneform-samples,0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,29,0,0,16,5,0,0,7,64,829.0,118.43,57.0,18.57,9.14,1.29,1.29,0.1795,0.0,12.42,2.03,13.0,65.1387,19,21,2,2,,5,0.6,1.0,1,2,,1,0.4,9.5,17,1.0,1,0,0,V2
gboard-dev-samples,2,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,16,139.0,46.33,43.0,8.0,5.33,0.33,0.33,0.4222,0.0,7.06,1.5,3.0,28.777,5,0,1,1,,2,0.5,0.0,1,1,,1.5,0.5,5,1,1.0,0,0,0,V2
app-service-api-apps-quickstart-java,9,5,14,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,29,164.0,18.22,9.0,4.0,3.22,0.33,0.33,-0.1944,0.11,4.21,1.24,6.0,85.3659,7,62,2,1,1,1,0.0,1.0,1,2,2,0,0,3.5,19,1.0,0,0,0,V2
hdinsight-java-storm-eventhub,2,10,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,3,13,112.0,37.33,26.0,5.67,4.33,0.33,0.33,0.1,0.0,7.46,1.31,3.0,107.1429,23,683,2,3,4,,0.0,1.0,1,2,2,,,11.5,421,1.0,0,0,0,V2
event-hubs-java-storm-sender-jms-receiver,4,6,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,13,134.0,26.8,24.0,3.4,2.6,0.2,0.2,-0.4667,0.0,8.0,1.31,3.0,74.6269,6,111,3,1,,,0.0,0.3333333333333333,2,0,,,,2,1,0.3333,0,1,0,V2
hdinsight-kafka-java-get-started,9,40,49,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,0,0,10,0,0,0,13,25,459.0,35.31,33.0,4.46,1.92,1.15,1.15,-1.0,0.0,17.32,2.32,8.0,106.7538,41,2289,13,5,19,5,1.0,0.1282051282051282,5,0,1.58,2.2,1,3.15,81,0.1282,1,0,1,V2
app-service-java-configure-deployment-sources-for-web-apps,1,236,237,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,1,30,0,0,188,0,0,4,2,98,2120.0,1060.0,1060.0,180.0,49.0,1.5,1.5,-0.0417,0.0,17.33,3.67,22.0,111.7925,41,2050,15,4,6,,1.0,0.10476190476190476,8,0,0.67,,,2.73,144.6,0.1048,1,0,1,V2
ms-identity-android-native,3,6,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,3,26,186.0,62.0,10.0,15.33,8.67,0.0,0.0,-0.625,0.0,9.58,1.77,4.0,48.3871,65,909,7,1,11,20,1.0,0.2857142857142857,2,0,2.64,2.15,1.3,9.29,118.86,0.2857,1,0,0,V2
active-directory-b2c-android-native-msal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,52,829,5,2,5,8,1.0,0.3,3,0,2.8,2.62,2,10.4,5.8,0.3,1,0,1,V2
cognitive-services-java-computer-vision-tutorial,3,196,199,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,144,0,0,50,0,0,0,2,40,1151.0,575.5,575.5,36.0,20.0,1.0,1.0,0.5627,0.0,23.93,1.8,7.0,172.8931,20,38,3,1,6,,-0.5,1.0,1,3,2,,,6.67,4.33,1.0,0,0,0,V2
media-services-v3-java,21,513,534,0,0,20,0,0,0,1,0,0,0,0,0,0,0,8,17,57,82,0,1,318,13,0,17,37,353,5335.0,144.19,104.0,21.22,9.54,1.41,1.41,0.0754,0.0,11.77,2.22,31.0,100.0937,161,2021,15,7,102,7,1.0,0.22857142857142856,5,0,1.3,1.57,0.71,10.73,320.8,0.2286,1,0,1,V2
azure-cosmosdb-bulkingestion,13,91,104,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,4,1,21,0,0,44,17,0,0,25,169,1710.0,68.4,35.0,12.08,6.76,2.68,2.68,-0.1273,0.04,8.87,1.79,10.0,60.8187,15,468,6,3,15,1,1.0,0.2,4,0,0.33,1,0,2.5,19.83,0.2,1,0,1,V2
couchbaseTocosmosdb,16,6,22,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,17,51,572.0,33.65,25.0,4.47,3.0,0.88,0.88,-0.3529,0.0,8.16,1.49,4.0,38.4615,8,0,3,3,,1,0.0,1.0,1,3,,0,0,2.67,1,1.0,0,0,0,V2
azure-cosmos-java-sql-app-example,3,21,24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8,0,0,0,2,10,199.0,99.5,99.5,12.0,5.0,1.0,1.0,-0.5,0.0,17.7,2.4,5.0,120.603,19,73,3,2,5,1,-0.5,1.0,1,3,0.8,0,0,6.33,25.33,1.0,0,0,0,V2
azure-cosmos-cassandra-extensions-java-spring-boot-sample-v4,5,16,21,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,10,83,751.0,75.1,55.0,10.2,8.3,1.2,1.2,0.1555,0.0,6.01,1.23,4.0,27.9627,44,242,5,4,2,1,-3.0,0.8,1,4,1,1,0,8.8,94.2,0.8,0,0,0,V2
github-actions-deployment-slots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10,1,3,2,2,,-2.0,1.0,1,3,1,,,3.33,1,1.0,0,0,0,V2
cosmosdb-mongodb-vcore-wildcard-indexing,1,10,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,0,4,8,143.0,35.75,35.5,6.25,2.0,0.75,0.75,-0.25,0.0,12.75,3.12,11.0,76.9231,3,0,1,1,2,,0.0,0.0,1,1,0.5,,,3,1,1.0,0,0,0,V2
aws-mobile-self-paced-labs-samples,236,395,631,0,0,91,41,0,2,17,0,0,19,1,0,0,0,2,39,28,100,0,26,123,32,0,32,215,2093,20573.0,95.69,30.0,16.6,9.73,2.06,2.06,-0.2904,0.18,6.68,1.7,32.0,30.6713,10,1198,5,2,,,0.0,0.3,3,0,,,,2,3.8,0.3,0,1,1,V2
aws-dms-cdc-sample,2,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,49.0,24.5,24.5,3.0,2.0,0.0,0.0,-0.1667,0.0,10.75,1.5,2.0,61.2245,14,839,4,4,2,1,1.0,0.3333333333333333,2,0,1,2,2,3.5,49.75,0.3333,1,0,0,V2
realtime-bushfire-alert-with-apache-flink-cep,18,31,49,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1,2,13,0,1,12,0,0,1,19,76,920.0,48.42,32.0,6.79,4.0,1.26,1.26,0.0627,0.05,8.0,1.7,11.0,53.2609,13,15,2,2,,1,0.3333333333333333,1.0,1,2,,3,2,6.5,6.5,1.0,0,0,0,V2
reinvent-2018-social-news-app,33,36,69,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,22,0,0,0,34,186,1216.0,35.76,26.0,7.44,5.47,1.06,1.06,-0.2622,0.0,7.09,1.36,5.0,56.7434,19,35,5,2,1,,-1.5,1.0,1,5,2,,,3.8,4,1.0,0,0,0,V2
amazon-kinesis-analytics-taxi-consumer,22,14,36,0,0,13,7,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,10,0,0,0,20,39,348.0,17.4,13.0,2.6,1.95,0.65,0.65,0.08,0.2,6.77,1.33,5.0,103.4483,101,1629,6,5,10,5,1.0,0.26666666666666666,3,0,0.8,1.8,1.4,16.83,425.5,0.2667,1,0,1,V2
amazon-textract-searchable-pdf,7,27,34,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,10,2,0,1,10,28,425.0,42.5,42.5,6.0,2.8,0.9,0.9,-0.8,0.0,14.11,2.14,7.0,80.0,19,1419,5,4,3,10,1.0,0.2,3,0,1.33,1.7,0.7,3.8,130.4,0.2,1,0,1,V2
aws-codeguru-profiler-demo-application,5,11,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,7,27,295.0,42.14,36.0,6.0,3.86,2.0,2.0,-0.1565,0.0,9.48,1.56,4.0,54.2373,59,939,15,8,40,5,0.96,0.24761904761904763,4,1,1.43,2.2,8.2,3.93,123.47,0.2476,1,0,1,V2
amazon-aurora-mysql-with-mariadb-jdbc-driver,1,9,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,1,0,0,4,9,316.0,79.0,78.5,4.75,2.25,0.75,0.75,0.25,0.0,31.33,2.11,5.0,31.6456,14,764,4,3,6,,1.0,0.3333333333333333,2,0,0.67,,,3.5,267.25,0.3333,1,0,0,V2
aws-iot-proxy-mobile-app-android,11,36,47,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,0,12,0,0,1,20,126,1183.0,59.15,38.5,12.15,6.3,1.7,1.7,-0.182,0.2,9.98,1.93,8.0,39.7295,4,2,3,2,1,1,-2.0,1.0,1,3,1,0,0,1.33,1.67,1.0,0,0,0,V2
amazon-chime-voice-connector-automated-reports,15,6,21,0,0,9,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,13,191,713.0,54.85,16.0,16.08,14.69,0.38,0.38,-0.457,0.0,1.99,1.09,7.0,29.453,49,287,4,3,3,,-1.0,1.0,1,4,1,,,12.25,72.75,1.0,0,0,0,V2
machinelearning-amazonai-amazontranscribe,3,5,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,4,23,242.0,60.5,42.5,9.0,5.75,0.25,0.25,-0.0923,0.0,8.78,1.57,4.0,33.0579,4,32,2,2,,,0.0,0.0,2,0,,,,2,1,0.0,0,1,0,V2
amazon-keyspaces-large-object-s3-demo,2,9,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,2,5,64.0,32.0,32.0,3.5,2.5,0.0,0.0,0.5,0.0,11.0,1.4,3.0,171.875,16,812,3,3,1,,1.0,0.0,3,0,1,,,5.33,43.33,0.0,1,0,1,V2
amazon-kinesis-video-streams-media-screencast-android,17,82,99,0,0,10,1,0,0,2,0,0,1,0,0,0,0,0,1,2,14,0,0,62,2,0,1,21,208,1949.0,92.81,41.0,16.71,9.9,1.52,1.52,-0.0892,0.05,10.3,1.69,8.0,50.7953,7,14,2,2,1,,-1.0,1.0,1,2,1,,,3.5,8,1.0,0,0,0,V2
amazon-elasticache-redis-and-memcached-java-client-examples,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,45,730.0,243.33,241.0,25.67,15.0,1.0,1.0,0.0,0.0,8.33,1.71,5.0,5.4795,4,0,2,1,,,0.0,1.0,1,2,,,,2,1,1.0,0,1,0,V2
aws-iot-job-agent-android,53,35,88,0,0,18,19,0,0,0,0,0,8,0,0,0,0,0,7,2,2,0,1,17,1,0,4,41,160,1456.0,35.51,14.0,8.02,3.9,1.59,1.59,-0.1028,0.56,7.88,2.06,12.0,60.4396,4,12,1,1,3,,0.0,0.0,1,1,1,,,4,13,1.0,0,0,0,V2
aws-lambda-java-tiered-compilation-example,3,14,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,3,5,52.0,17.33,19.0,2.33,1.67,0.0,0.0,-0.6667,0.0,8.8,1.4,3.0,326.9231,4,203,3,3,1,,1.0,0.3333333333333333,2,0,2,,,1.33,1,0.3333,1,0,0,V2
aws-kinesis-data-streams-replicator,2,12,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,3,19,151.0,50.33,35.0,7.67,6.33,0.33,0.33,-0.5333,0.0,7.32,1.21,3.0,92.7152,11,202,5,5,4,,-1.0,0.7,2,4,0.75,,,2.2,41.4,0.7,0,0,0,V2
amazon-codeguru-java-detectors,140,46,186,0,0,134,1,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,22,0,0,0,144,280,2098.0,14.57,12.0,2.45,1.94,0.1,0.1,-0.7135,0.01,6.12,1.26,6.0,88.6559,63,503,11,6,81,,0.65,0.509090909090909,3,7,1.99,,,5.73,80.27,0.5091,1,0,1,V2
aws-mqtt-wavelength-latency,11,91,102,0,0,9,2,0,0,0,0,0,0,0,0,0,0,3,5,2,38,0,0,42,0,0,0,11,96,1130.0,102.73,88.0,22.91,8.73,0.45,0.45,0.2085,0.0,16.54,2.62,34.0,90.2655,9,19,2,2,,,0.0,1.0,1,2,,,,4.5,10.5,1.0,0,1,0,V2
amazon-s3-archive-builder,6,19,25,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,10,0,0,0,15,118,874.0,58.27,55.0,10.87,7.87,1.67,1.67,0.0213,0.0,6.49,1.38,6.0,28.6041,6,4,4,3,4,,-3.0,1.0,1,4,0.5,,,1.5,1,1.0,0,0,0,V2
amazon-msk-kafka-quotas,1,26,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,21,2,0,0,3,19,291.0,97.0,115.0,14.0,6.33,0.67,0.67,-0.3333,0.0,10.84,2.21,5.0,92.7835,4,32,3,2,1,,0.0,0.6666666666666666,1,1,0,,,1.33,1.33,0.6667,0,0,0,V2
amazon-s3-lambda-transcribe-java-cdk,3,23,26,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,16,1,0,0,3,5,84.0,28.0,30.0,2.67,1.67,0.0,0.0,-0.6667,0.0,15.0,1.6,4.0,309.5238,39,966,4,3,1,,-3.0,0.8333333333333334,1,4,1,,,9.75,366.25,0.8333,0,0,0,V2
amazon-connect-agentless-outbound-campaign,2,41,43,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,37,0,0,0,2,4,87.0,43.5,43.5,2.0,2.0,0.0,0.0,-1.0,0.0,20.75,1.0,1.0,494.2529,1,0,1,1,,,0.0,0.0,1,1,,,,1,1,1.0,0,1,0,V2
apache-flink-near-online-data-enrichment-patterns,13,44,57,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,20,2,0,0,18,66,423.0,23.5,19.0,4.0,3.67,0.94,0.94,-0.1654,0.06,4.95,1.09,4.0,134.7518,12,469,2,3,4,,-1.0,1.0,1,2,0.5,,,6,235.5,1.0,0,0,0,V2
aws-iot-sitewise-jmeter-java,1,18,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,5,0,0,0,2,9,161.0,80.5,80.5,6.0,4.5,0.5,0.5,-0.5,0.0,16.67,1.33,3.0,118.0124,6,3,4,3,1,,-3.0,1.0,1,4,1,,,1.5,1.75,1.0,0,0,0,V2
msk-connect-custom-plugin-jmx,12,46,58,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,37,4,0,0,12,53,771.0,64.25,35.5,7.67,4.42,0.75,0.75,0.0327,0.0,11.81,1.74,11.0,75.227,30,350,6,2,1,4,0.2,0.6,2,4,2,1.75,0.75,5,64.67,0.6,0,0,0,V2
sample-amazon-bedrock-idp-java-cdk,3,49,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11,0,0,35,0,0,1,4,19,390.0,97.5,38.0,11.0,4.75,0.25,0.25,-0.5,0.0,17.0,2.32,18.0,133.3333,24,364,3,3,1,,1.0,0.3333333333333333,2,0,1,,,8,73,0.3333,1,0,0,V2
